"","alias","ID","common_name"
"569","Hyssop Oil",112,"X.Z..cinnamyl.alcohol"
"570","Hyssop Oil",112,"Beta.Pinene"
"571","Hyssop Oil",112,"cinnamyl.alcohol"
"572","Hyssop Oil",112,"Ethyl.Vinyl.Ketone"
"573","Hyssop Oil",112,"hydrogen.peroxide"
"574","Hyssop Oil",112,"Nerolidol"
"575","Hyssop Oil",112,"Isoeugenol"
"576","Hyssop Oil",112,"Beta.Ionone"
"577","Hyssop Oil",112,"X....alpha.Terpineol"
"578","Hyssop Oil",112,"betaine"
"579","Hyssop Oil",112,"Phenethyl.acetate"
"580","Hyssop Oil",112,"Eucalyptol"
"581","Hyssop Oil",112,"Phenylacetic.Acid"
"582","Hyssop Oil",112,"cis.3.Hexenal"
"583","Hyssop Oil",112,"cinnamaldehyde"
"584","Hyssop Oil",112,"Sinapic.Acid"
"585","Hyssop Oil",112,"Cyclopentanone"
"586","Hyssop Oil",112,"X2.Isopropyl.5.methylcyclohexanone"
"587","Hyssop Oil",112,"X1.Octen.3.Ol"
"588","Hyssop Oil",112,"X2.Phenylethanol"
"589","Hyssop Oil",112,"Terpinen.4.ol"
"590","Hyssop Oil",112,"Ocimene"
"591","Hyssop Oil",112,"X....Neomenthol"
"592","Hyssop Oil",112,"Eicosane"
"593","Hyssop Oil",112,"succinic.acid"
"594","Hyssop Oil",112,"NSC5112"
"595","Hyssop Oil",112,"X3.Thujene"
"596","Hyssop Oil",112,"apigenin"
"597","Hyssop Oil",112,"Geranylacetone"
"598","Hyssop Oil",112,"phenylacetaldehyde"
"599","Hyssop Oil",112,"trans.2.Hexen.1.Ol"
"600","Hyssop Oil",112,"Pinocarveol"
"601","Hyssop Oil",112,"X....beta.Pinene"
"602","Hyssop Oil",112,"D.Camphor"
"603","Hyssop Oil",112,"X3.Phenylpropanoic.acid"
"604","Hyssop Oil",112,"X3.Methyl.1.butanol"
"605","Hyssop Oil",112,"Spathulenol"
"606","Hyssop Oil",112,"Propionaldehyde"
"607","Hyssop Oil",112,"Myrtenal"
"608","Hyssop Oil",112,"X2..4.Hydroxyphenyl.ethanol"
"609","Hyssop Oil",112,"Acrolein"
"610","Hyssop Oil",112,"X....delta.Cadinene"
"611","Hyssop Oil",112,"indole"
"612","Hyssop Oil",112,"Tributyrin"
"613","Hyssop Oil",112,"Pinocamphone"
"614","Hyssop Oil",112,"calcium.lactate"
"615","Hyssop Oil",112,"Myrtenol"
"616","Hyssop Oil",112,"X2.3.butanedione"
"617","Hyssop Oil",112,"isoliquiritigenin"
"618","Hyssop Oil",112,"Crypton"
"619","Hyssop Oil",112,"Cinnamic.Acid"
"620","Hyssop Oil",112,"Farnesal"
"621","Hyssop Oil",112,"Myrtenyl.acetate"
"622","Hyssop Oil",112,"Bornyl.Acetate"
"623","Hyssop Oil",112,"X3.4.Dihydroxybenzaldehyde"
"624","Hyssop Oil",112,"nerol"
"625","Hyssop Oil",112,"X3.Methylbutanal"
"626","Hyssop Oil",112,"farnesol"
"627","Hyssop Oil",112,"Daidzin"
"628","Hyssop Oil",112,"X2.Methylbutyraldehyde"
"629","Hyssop Oil",112,"X3.methylthiopropanol"
"630","Hyssop Oil",112,"X6753.98.6"
"631","Hyssop Oil",112,"Citral"
"632","Hyssop Oil",112,"alpha.Cadinene"
"633","Hyssop Oil",112,"Methyleugenol"
"634","Hyssop Oil",112,"X3.Octanol"
"635","Hyssop Oil",112,"Methyl.jasmonate"
"636","Hyssop Oil",112,"X3.4.Dihydroxybenzoic.Acid"
"637","Hyssop Oil",112,"nicotine"
"638","Hyssop Oil",112,"Camphene"
"639","Hyssop Oil",112,"kaempferol"
"640","Hyssop Oil",112,"Cedrelanol"
"641","Hyssop Oil",112,"Beta.Elemene"
"642","Hyssop Oil",112,"Dipentene"
"643","Hyssop Oil",112,"Borneol"
"644","Hyssop Oil",112,"CID.644104"
"645","Hyssop Oil",112,"Taxifolin"
"646","Hyssop Oil",112,"D.mannitol"
"647","Hyssop Oil",112,"Peruviol"
"648","Hyssop Oil",112,"Gamma.Terpinene"
"649","Hyssop Oil",112,"indole.3.acetic.acid"
"650","Hyssop Oil",112,"X.Z..Beta.Ocimene"
"651","Hyssop Oil",112,"X1.Pyrroline"
"652","Hyssop Oil",112,"Menthone"
"653","Hyssop Oil",112,"Elemol"
"654","Hyssop Oil",112,"Geranyl.Acetate"
"655","Hyssop Oil",112,"cis.3.Hexenyl.acetate"
"656","Hyssop Oil",112,"CID.21159022"
"657","Hyssop Oil",112,"Pinocarvone"
"658","Hyssop Oil",112,"Alpha.Phellandrene"
"659","Hyssop Oil",112,"Allyl.Alcohol"
"660","Hyssop Oil",112,"Beta.Phellandrene"
"661","Hyssop Oil",112,"Alpha.Terpinene"
"662","Hyssop Oil",112,"naringenin"
"663","Hyssop Oil",112,"Isobutyraldehyde"
"664","Hyssop Oil",112,"Estragole"
"665","Hyssop Oil",112,"Alpha.Terpinyl.Acetate"
"666","Hyssop Oil",112,"P.Cymene"
"667","Hyssop Oil",112,"X6.Methyl.5.Hepten.2.One"
"668","Hyssop Oil",112,"quercetin"
"669","Hyssop Oil",112,"X3..Methylthio.propionaldehyde"
"670","Hyssop Oil",112,"X3.Octanone"
"671","Hyssop Oil",112,"Octanal"
"672","Hyssop Oil",112,"Verbenol"
"673","Hyssop Oil",112,"hydrogen.cyanide"
"674","Hyssop Oil",112,"Benzyl.Benzoate"
"675","Hyssop Oil",112,"alpha.Thujone"
"676","Hyssop Oil",112,"methyl.salicylate"
"677","Hyssop Oil",112,"trans.3.Hexen.1.ol"
"678","Hyssop Oil",112,"Ethyl.Acetate"
"679","Hyssop Oil",112,"X4.Hexen.3.One"
"680","Hyssop Oil",112,"Neral"
"681","Hyssop Oil",112,"X2.Furaldehyde"
"682","Hyssop Oil",112,"X3.Methyl.2.butenal"
"683","Hyssop Oil",112,"X3.Pentanone"
"684","Hyssop Oil",112,"X.4R.4aR..1.1.4.7.tetramethyl.1a.2.3.4.4a.5.6.7b.octahydrocyclopropa.e.azulene"
"685","Hyssop Oil",112,"D.Limonene"
"686","Hyssop Oil",112,"Myrcene"
"687","Hyssop Oil",112,"Heptanal"
"688","Hyssop Oil",112,"Alpha.Pinene"
"689","Hyssop Oil",112,"acetone"
"690","Hyssop Oil",112,"X2.Butanone"
"691","Hyssop Oil",112,"X....gamma.cadinene"
"692","Hyssop Oil",112,"D.Lactic.acid"
"693","Hyssop Oil",112,"X4.hydroxybenzaldehyde"
"694","Hyssop Oil",112,"luteolin"
"695","Hyssop Oil",112,"X4.isopropylbenzaldehyde"
"696","Hyssop Oil",112,"p.coumaric.acid"
"697","Hyssop Oil",112,"Linalool"
"698","Hyssop Oil",112,"Nonanoic.Acid"
"699","Hyssop Oil",112,"Carvacrol"
"700","Lemon Grass",113,"coumarin"
"701","Lemon Grass",113,"Methyl.Benzoate"
"702","Lemon Grass",113,"X3.Hexanone"
"703","Lemon Grass",113,"Geraniol"
"704","Lemon Grass",113,"alpha.Maltose"
"705","Lemon Grass",113,"X2.Ethyl.4.hydroxy.5.methyl.3.2H..furanone"
"706","Lemon Grass",113,"Phlorizin"
"707","Lemon Grass",113,"methanethiol"
"708","Lemon Grass",113,"daidzein"
"709","Lemon Grass",113,"X4.4.7a.Trimethyl.5.6.7.7a.tetrahydrobenzofuran.2.4H..one"
"710","Lemon Grass",113,"benzaldehyde"
"711","Lemon Grass",113,"benzyl.alcohol"
"712","Lemon Grass",113,"alpha.L.Sorbopyranose"
"713","Lemon Grass",113,"DL.Liquiritigenin"
"714","Lemon Grass",113,"Citronellol"
"715","Lemon Grass",113,"phloretin"
"716","Lemon Grass",113,"Beta.Caryophyllene"
"717","Lemon Grass",113,"Hexanal"
"718","Lemon Grass",113,"Linamarin"
"719","Lemon Grass",113,"X2.Methyl.1.Butanol"
"720","Lemon Grass",113,"salicylic.acid"
"721","Lemon Grass",113,"vanillin"
"722","Lemon Grass",113,"X.Z..cinnamyl.alcohol"
"723","Lemon Grass",113,"cinnamyl.alcohol"
"724","Lemon Grass",113,"Ethyl.Vinyl.Ketone"
"725","Lemon Grass",113,"hydrogen.peroxide"
"726","Lemon Grass",113,"Hexanoic.Acid"
"727","Lemon Grass",113,"Isoeugenol"
"728","Lemon Grass",113,"X....alpha.Terpineol"
"729","Lemon Grass",113,"betaine"
"730","Lemon Grass",113,"Phenethyl.acetate"
"731","Lemon Grass",113,"Eucalyptol"
"732","Lemon Grass",113,"Phenylacetic.Acid"
"733","Lemon Grass",113,"cis.3.Hexenal"
"734","Lemon Grass",113,"cinnamaldehyde"
"735","Lemon Grass",113,"p.Camphorene"
"736","Lemon Grass",113,"Sinapic.Acid"
"737","Lemon Grass",113,"Cyclopentanone"
"738","Lemon Grass",113,"X2.Isopropyl.5.methylcyclohexanone"
"739","Lemon Grass",113,"X2.Phenylethanol"
"740","Lemon Grass",113,"X....Neomenthol"
"741","Lemon Grass",113,"succinic.acid"
"742","Lemon Grass",113,"NSC5112"
"743","Lemon Grass",113,"apigenin"
"744","Lemon Grass",113,"Geranylacetone"
"745","Lemon Grass",113,"phenylacetaldehyde"
"746","Lemon Grass",113,"Geranic.Acid"
"747","Lemon Grass",113,"trans.2.Hexen.1.Ol"
"748","Lemon Grass",113,"octanoic.acid"
"749","Lemon Grass",113,"thiamine"
"750","Lemon Grass",113,"X3.Phenylpropanoic.acid"
"751","Lemon Grass",113,"X3.Methyl.1.butanol"
"752","Lemon Grass",113,"Propionaldehyde"
"753","Lemon Grass",113,"X....Linalool"
"754","Lemon Grass",113,"X2..4.Hydroxyphenyl.ethanol"
"755","Lemon Grass",113,"Nerylacetone"
"756","Lemon Grass",113,"Acrolein"
"757","Lemon Grass",113,"X....delta.Cadinene"
"758","Lemon Grass",113,"Citronellic.acid"
"759","Lemon Grass",113,"indole"
"760","Lemon Grass",113,"Tributyrin"
"761","Lemon Grass",113,"calcium.lactate"
"762","Lemon Grass",113,"X2.3.butanedione"
"763","Lemon Grass",113,"Citronellal"
"764","Lemon Grass",113,"isoliquiritigenin"
"765","Lemon Grass",113,"Cinnamic.Acid"
"766","Lemon Grass",113,"Farnesal"
"767","Lemon Grass",113,"X3.4.Dihydroxybenzaldehyde"
"768","Lemon Grass",113,"nerol"
"769","Lemon Grass",113,"X3.Methylbutanal"
"770","Lemon Grass",113,"farnesol"
"771","Lemon Grass",113,"Daidzin"
"772","Lemon Grass",113,"X2.Methylbutyraldehyde"
"773","Lemon Grass",113,"X3.methylthiopropanol"
"774","Lemon Grass",113,"Citral"
"775","Lemon Grass",113,"Isopulegol"
"776","Lemon Grass",113,"Methyl.jasmonate"
"777","Lemon Grass",113,"X3.4.Dihydroxybenzoic.Acid"
"778","Lemon Grass",113,"nicotine"
"779","Lemon Grass",113,"kaempferol"
"780","Lemon Grass",113,"Dipentene"
"781","Lemon Grass",113,"X6.Methylhept.5.en.2.ol"
"782","Lemon Grass",113,"Isovaleric.Acid"
"783","Lemon Grass",113,"CID.644104"
"784","Lemon Grass",113,"Taxifolin"
"785","Lemon Grass",113,"D.mannitol"
"786","Lemon Grass",113,"indole.3.acetic.acid"
"787","Lemon Grass",113,"Linalyl.Acetate"
"788","Lemon Grass",113,"X1.Pyrroline"
"789","Lemon Grass",113,"Menthone"
"790","Lemon Grass",113,"Geranyl.Acetate"
"791","Lemon Grass",113,"cis.3.Hexenyl.acetate"
"792","Lemon Grass",113,"Allyl.Alcohol"
"793","Lemon Grass",113,"Decanal"
"794","Lemon Grass",113,"naringenin"
"795","Lemon Grass",113,"Isobutyraldehyde"
"796","Lemon Grass",113,"X6.Methyl.5.Hepten.2.One"
"797","Lemon Grass",113,"quercetin"
"798","Lemon Grass",113,"X3..Methylthio.propionaldehyde"
"799","Lemon Grass",113,"Octanal"
"800","Lemon Grass",113,"Citronellyl.acetate"
"801","Lemon Grass",113,"hydrogen.cyanide"
"802","Lemon Grass",113,"Benzyl.Benzoate"
"803","Lemon Grass",113,"trans.3.Hexen.1.ol"
"804","Lemon Grass",113,"Ethyl.Acetate"
"805","Lemon Grass",113,"X4.Hexen.3.One"
"806","Lemon Grass",113,"Neral"
"807","Lemon Grass",113,"Linalyl.octanoate"
"808","Lemon Grass",113,"X2.Furaldehyde"
"809","Lemon Grass",113,"X3.Methyl.2.butenal"
"810","Lemon Grass",113,"X3.Pentanone"
"811","Lemon Grass",113,"Myrcene"
"812","Lemon Grass",113,"Heptanal"
"813","Lemon Grass",113,"Alpha.Pinene"
"814","Lemon Grass",113,"acetone"
"815","Lemon Grass",113,"X2.Butanone"
"816","Lemon Grass",113,"D.Lactic.acid"
"817","Lemon Grass",113,"X4.hydroxybenzaldehyde"
"818","Lemon Grass",113,"luteolin"
"819","Lemon Grass",113,"p.coumaric.acid"
"820","Lemon Grass",113,"Linalool"
"821","Lemon Peel Oil",114,"Octyl.acetate"
"822","Lemon Peel Oil",114,"X2.Isopropyl.5.methylcyclohexanone"
"823","Lemon Peel Oil",114,"Undecanoic.Acid"
"824","Lemon Peel Oil",114,"d.Piperitone"
"825","Lemon Peel Oil",114,"palmitic.acid"
"826","Lemon Peel Oil",114,"X2.6.Dimethyl.5.heptenal"
"827","Lemon Peel Oil",114,"Citronellyl.acetate"
"828","Lemon Peel Oil",114,"p.Menthan.2.ol"
"829","Lemon Peel Oil",114,"X.Z..8.Tetradecenal"
"830","Lemon Peel Oil",114,"guaiacol"
"831","Lemon Peel Oil",114,"X2.Nonanone"
"832","Lemon Peel Oil",114,"Methyl.jasmonate"
"833","Lemon Peel Oil",114,"Perillyl.acetate"
"834","Lemon Peel Oil",114,"X2..4.methylphenyl.propan.2.ol"
"835","Lemon Peel Oil",114,"Geranyl.propionate"
"836","Lemon Peel Oil",114,"Citronellal"
"837","Lemon Peel Oil",114,"Dodecanal"
"838","Lemon Peel Oil",114,"X3.Nonanone"
"839","Lemon Peel Oil",114,"cinnamyl.alcohol"
"840","Lemon Peel Oil",114,"Valencene"
"841","Lemon Peel Oil",114,"X4.isopropylbenzaldehyde"
"842","Lemon Peel Oil",114,"octanoic.acid"
"843","Lemon Peel Oil",114,"Beta.Ionone"
"844","Lemon Peel Oil",114,"D.Camphor"
"845","Lemon Peel Oil",114,"X1.Octen.3.yl.butyrate"
"846","Lemon Peel Oil",114,"Neryl.acetate"
"847","Lemon Peel Oil",114,"l.Menthol"
"848","Lemon Peel Oil",114,"Dodecyl.Acetate"
"849","Lemon Peel Oil",114,"Borneol"
"850","Lemon Peel Oil",114,"X3.Decanone"
"851","Lemon Peel Oil",114,"Linalyl.propionate"
"852","Lemon Peel Oil",114,"X3.7.Dimethyl.1.octanol"
"853","Lemon Peel Oil",114,"X3.Carene"
"854","Lemon Peel Oil",114,"X1.Terpineol"
"855","Lemon Peel Oil",114,"X16491.36.4"
"856","Lemon Peel Oil",114,"P.Cymene"
"857","Lime Peel Oil",115,"Guaiene"
"858","Lime Peel Oil",115,"Borneol"
"859","Lime Peel Oil",115,"X6.Methyl.5.Hepten.2.One"
"860","Lime Peel Oil",115,"X1.4.Cineole"
"861","Lime Peel Oil",115,"Beta.Caryophyllene"
"862","Lime Peel Oil",115,"X3.Carene"
"863","Lime Peel Oil",115,"Linalyl.formate"
"864","Lime Peel Oil",115,"Ocimene.quintoxide"
"865","Lime Peel Oil",115,"Terpinolene"
"866","Lime Peel Oil",115,"Myrtenol"
"867","Lime Peel Oil",115,"X1.Terpineol"
"868","Lime Peel Oil",115,"Perillaldehyde"
"869","Lime Peel Oil",115,"d.Piperitone"
"870","Lime Peel Oil",115,"Linaloyl.oxide"
"871","Lime Peel Oil",115,"X3.Hexanone"
"872","Lime Peel Oil",115,"X2.6.Dimethyl.5.heptenal"
"873","Lovage",116,"coumarin"
"874","Lovage",116,"Angelic.acid"
"875","Lovage",116,"Thymol"
"876","Lovage",116,"Methyl.Benzoate"
"877","Lovage",116,"AC1L9CNW"
"878","Lovage",116,"X3.Hexanone"
"879","Lovage",116,"Geraniol"
"880","Lovage",116,"alpha.Maltose"
"881","Lovage",116,"X2.Ethyl.4.hydroxy.5.methyl.3.2H..furanone"
"882","Lovage",116,"Phlorizin"
"883","Lovage",116,"Terpinolene"
"884","Lovage",116,"methanethiol"
"885","Lovage",116,"daidzein"
"886","Lovage",116,"benzaldehyde"
"887","Lovage",116,"Citronellyl.formate"
"888","Lovage",116,"benzyl.alcohol"
"889","Lovage",116,"Butylidenephthalide"
"890","Lovage",116,"alpha.L.Sorbopyranose"
"891","Lovage",116,"DL.Liquiritigenin"
"892","Lovage",116,"alpha.TERPINEOL"
"893","Lovage",116,"X3.Carene"
"894","Lovage",116,"Butylphthalide"
"895","Lovage",116,"X16491.36.4"
"896","Lovage",116,"X3.Propylidenephthalide"
"897","Lovage",116,"phloretin"
"898","Lovage",116,"Hexanal"
"899","Lovage",116,"Linamarin"
"900","Lovage",116,"X2.Methyl.1.Butanol"
"901","Lovage",116,"X1.octanol"
"902","Lovage",116,"salicylic.acid"
"903","Lovage",116,"Bornyl.Isovalerate"
"904","Lovage",116,"vanillin"
"905","Lovage",116,"X.Z..cinnamyl.alcohol"
"906","Lovage",116,"Beta.Pinene"
"907","Lovage",116,"cinnamyl.alcohol"
"908","Lovage",116,"Ethyl.Vinyl.Ketone"
"909","Lovage",116,"hydrogen.peroxide"
"910","Lovage",116,"Isoeugenol"
"911","Lovage",116,"Sedanenolide"
"912","Lovage",116,"X....alpha.Terpineol"
"913","Lovage",116,"betaine"
"914","Lovage",116,"Phenethyl.acetate"
"915","Lovage",116,"Eucalyptol"
"916","Lovage",116,"Phenylacetic.Acid"
"917","Lovage",116,"cis.3.Hexenal"
"918","Lovage",116,"cinnamaldehyde"
"919","Lovage",116,"trans.2.Hexenal"
"920","Lovage",116,"Pentanal"
"921","Lovage",116,"Sinapic.Acid"
"922","Lovage",116,"Cyclopentanone"
"923","Lovage",116,"X2.Isopropyl.5.methylcyclohexanone"
"924","Lovage",116,"X2.Phenylethanol"
"925","Lovage",116,"Ocimene"
"926","Lovage",116,"Terpinen.4.ol"
"927","Lovage",116,"X....Neomenthol"
"928","Lovage",116,"succinic.acid"
"929","Lovage",116,"NSC5112"
"930","Lovage",116,"Nonanal"
"931","Lovage",116,"apigenin"
"932","Lovage",116,"phenylacetaldehyde"
"933","Lovage",116,"trans.2.Hexen.1.Ol"
"934","Lovage",116,"methoxsalen"
"935","Lovage",116,"cis.2.Nonenal"
"936","Lovage",116,"X.5xi.7xi.10xi..eudesma.4.14..11.diene"
"937","Lovage",116,"D.Camphor"
"938","Lovage",116,"X3.Phenylpropanoic.acid"
"939","Lovage",116,"X3.Methyl.1.butanol"
"940","Lovage",116,"Propionaldehyde"
"941","Lovage",116,"Hexyl.acetate"
"942","Lovage",116,"Falcarindiol"
"943","Lovage",116,"X2..4.Hydroxyphenyl.ethanol"
"944","Lovage",116,"Acrolein"
"945","Lovage",116,"X....delta.Cadinene"
"946","Lovage",116,"indole"
"947","Lovage",116,"Tributyrin"
"948","Lovage",116,"calcium.lactate"
"949","Lovage",116,"Myrtenol"
"950","Lovage",116,"X2.3.butanedione"
"951","Lovage",116,"Citronellal"
"952","Lovage",116,"Myristicin"
"953","Lovage",116,"Dodecanal"
"954","Lovage",116,"X2.Methoxy.4.vinylphenol"
"955","Lovage",116,"isoliquiritigenin"
"956","Lovage",116,"Cinnamic.Acid"
"957","Lovage",116,"Farnesal"
"958","Lovage",116,"Biphenyl"
"959","Lovage",116,"Neryl.acetate"
"960","Lovage",116,"X3.4.Dihydroxybenzaldehyde"
"961","Lovage",116,"Isorhamnetin"
"962","Lovage",116,"X1.Penten.3.Ol"
"963","Lovage",116,"X3.Methylbutanal"
"964","Lovage",116,"farnesol"
"965","Lovage",116,"Daidzin"
"966","Lovage",116,"X2.Methylbutyraldehyde"
"967","Lovage",116,"X3.methylthiopropanol"
"968","Lovage",116,"trans.2.Hexenyl.butyrate"
"969","Lovage",116,"Citral"
"970","Lovage",116,"X2.Methyl.1.propanol"
"971","Lovage",116,"Methyleugenol"
"972","Lovage",116,"Methyl.jasmonate"
"973","Lovage",116,"X3.4.Dihydroxybenzoic.Acid"
"974","Lovage",116,"nicotine"
"975","Lovage",116,"Camphene"
"976","Lovage",116,"kaempferol"
"977","Lovage",116,"X1.Hexanol"
"978","Lovage",116,"Octan.2.one"
"979","Lovage",116,"Beta.Elemene"
"980","Lovage",116,"Dipentene"
"981","Lovage",116,"Isovaleric.Acid"
"982","Lovage",116,"Borneol"
"983","Lovage",116,"CID.644104"
"984","Lovage",116,"Taxifolin"
"985","Lovage",116,"D.mannitol"
"986","Lovage",116,"Gamma.Terpinene"
"987","Lovage",116,"indole.3.acetic.acid"
"988","Lovage",116,"Carvone"
"989","Lovage",116,"Linalyl.Acetate"
"990","Lovage",116,"X1.Pyrroline"
"991","Lovage",116,"Menthone"
"992","Lovage",116,"Geranyl.Acetate"
"993","Lovage",116,"cis.3.Hexenyl.acetate"
"994","Lovage",116,"Alpha.Phellandrene"
"995","Lovage",116,"Allyl.Alcohol"
"996","Lovage",116,"Apiole"
"997","Lovage",116,"Beta.Phellandrene"
"998","Lovage",116,"Alpha.Terpinene"
"999","Lovage",116,"l.Menthol"
"1000","Lovage",116,"X.Z..Hex.3.en.1.ol"
"1001","Lovage",116,"naringenin"
"1002","Lovage",116,"Isobutyraldehyde"
"1003","Lovage",116,"Alpha.Terpinyl.Acetate"
"1004","Lovage",116,"Curcumene"
"1005","Lovage",116,"P.Cymene"
"1006","Lovage",116,"X6.Methyl.5.Hepten.2.One"
"1007","Lovage",116,"quercetin"
"1008","Lovage",116,"X3..Methylthio.propionaldehyde"
"1009","Lovage",116,"Octanal"
"1010","Lovage",116,"hydrogen.cyanide"
"1011","Lovage",116,"Benzyl.Benzoate"
"1012","Lovage",116,"trans.3.Hexen.1.ol"
"1013","Lovage",116,"trans.Anethole"
"1014","Lovage",116,"Ethyl.Acetate"
"1015","Lovage",116,"X4.Hexen.3.One"
"1016","Lovage",116,"Neral"
"1017","Lovage",116,"X2.Furaldehyde"
"1018","Lovage",116,"X3.Methyl.2.butenal"
"1019","Lovage",116,"X3.Pentanone"
"1020","Lovage",116,"Guaiene"
"1021","Lovage",116,"Myrcene"
"1022","Lovage",116,"Heptanal"
"1023","Lovage",116,"Alpha.Pinene"
"1024","Lovage",116,"acetone"
"1025","Lovage",116,"X2.Butanone"
"1026","Lovage",116,"X....gamma.cadinene"
"1027","Lovage",116,"Geranyl.isovalerate"
"1028","Lovage",116,"D.Lactic.acid"
"1029","Lovage",116,"X4.hydroxybenzaldehyde"
"1030","Lovage",116,"luteolin"
"1031","Lovage",116,"X4.isopropylbenzyl.alcohol"
"1032","Lovage",116,"X2.METHYLBUTYL.2.METHYLBUTYRATE"
"1033","Lovage",116,"p.coumaric.acid"
"1034","Lovage",116,"Octane.2.3.dione"
"1035","Lovage",116,"Linalool"
"1036","Lovage",116,"Carvacrol"
"1037","Mandarin Orange Peel Oil",117,"Octyl.acetate"
"1038","Mandarin Orange Peel Oil",117,"beta.Sinensal"
"1039","Mandarin Orange Peel Oil",117,"Undecanoic.Acid"
"1040","Mandarin Orange Peel Oil",117,"Methyl.2..methylamino.benzoate"
"1041","Mandarin Orange Peel Oil",117,"Citronellic.acid"
"1042","Mandarin Orange Peel Oil",117,"indole"
"1043","Mandarin Orange Peel Oil",117,"Heptanoic.Acid"
"1044","Mandarin Orange Peel Oil",117,"p.Menthan.2.ol"
"1045","Mandarin Orange Peel Oil",117,"X2..4.methylphenyl.propan.2.ol"
"1046","Mandarin Orange Peel Oil",117,"Myrtenol"
"1047","Mandarin Orange Peel Oil",117,"Geranyl.propionate"
"1048","Mandarin Orange Peel Oil",117,"alpha.Farnesene"
"1049","Mandarin Orange Peel Oil",117,"X1.p.Menthen.9.al"
"1050","Mandarin Orange Peel Oil",117,"lauric.acid"
"1051","Mandarin Orange Peel Oil",117,"X4.isopropylbenzaldehyde"
"1052","Mandarin Orange Peel Oil",117,"benzyl.alcohol"
"1053","Mandarin Orange Peel Oil",117,"P.Menth.1.en.9.yl.acetate"
"1054","Mandarin Orange Peel Oil",117,"Dodecyl.Acetate"
"1055","Mandarin Orange Peel Oil",117,"X4.isopropylbenzyl.alcohol"
"1056","Mandarin Orange Peel Oil",117,"Decanal"
"1057","Mandarin Orange Peel Oil",117,"Sabinene.hydrate"
"1058","Mandarin Orange Peel Oil",117,"alpha.TERPINEOL"
"1059","Mandarin Orange Peel Oil",117,"X3.Carene"
"1060","Mastic Gum",118,"X2.Undecanone"
"1061","Mastic Gum",118,"Isoamyl.butyrate"
"1062","Mastic Gum",118,"X6.Methyl.5.Hepten.2.One"
"1063","Mastic Gum",118,"Isopentyl.hexanoate"
"1064","Mastic Gum",118,"Perilla.alcohol"
"1065","Mastic Gum",118,"Thymol"
"1066","Mastic Gum",118,"Ethyl.Octanoate"
"1067","Mastic Gum",118,"X2.Methyl.1.propanol"
"1068","Mastic Gum",118,"Isopulegol"
"1069","Mastic Gum",118,"d.Piperitone"
"1070","Mastic Gum",118,"X2.Pentylfuran"
"1071","Mastic Gum",118,"Isoamyl.Isovalerate"
"1072","Mastic Gum",118,"Methyleugenol"
"1073","Mastic Gum",118,"Isoborneol"
"1074","Mastic Gum",118,"Octanal"
"1075","Mastic Gum",118,"Nonanal"
"1076","Mastic Gum",118,"X3.4.Dimethoxybenzaldehyde"
"1077","Mastic Gum",118,"X2.Nonanone"
"1078","Mastic Gum",118,"Ethyl..Z.hex.3.enoate"
"1079","Mastic Gum",118,"cis.3.Hexenyl.benzoate"
"1080","Mastic Gum",118,"Alpha.Pinene"
"1081","Mastic Gum",118,"X2..4.methylphenyl.propan.2.ol"
"1082","Mastic Gum",118,"Verbenol"
"1083","Mastic Gum",118,"Methylisoeugenol"
"1084","Mastic Gum",118,"Alpha.Phellandrene"
"1085","Mastic Gum",118,"Myrtenol"
"1086","Mastic Gum",118,"Beta.Pinene"
"1087","Mastic Gum",118,"Octan.2.one"
"1088","Mastic Gum",118,"Nerolidol"
"1089","Mastic Gum",118,"X1.4.Cineole"
"1090","Mastic Gum",118,"X4.isopropylbenzaldehyde"
"1091","Mastic Gum",118,"X2.Methylanisole"
"1092","Mastic Gum",118,"Fenchyl.acetate"
"1093","Mastic Gum",118,"Neryl.acetate"
"1094","Mastic Gum",118,"Piperitenone"
"1095","Mastic Gum",118,"X4.isopropylbenzyl.alcohol"
"1096","Mastic Gum",118,"Salicylaldehyde"
"1097","Mastic Gum",118,"X2.Heptanol"
"1098","Mastic Gum",118,"Ethyl.Palmitate"
"1099","Mastic Gum",118,"Isopentyl.octanoate"
"1100","Mastic Gum",118,"Myrtenal"
"1101","Mastic Gum",118,"nerol"
"1102","Mastic Gum",118,"X1.Terpineol"
"1103","Mastic Gum",118,"Perillaldehyde"
"1104","Mastic Gum",118,"Alpha.Terpinyl.Acetate"
"1105","Mastic Gum",118,"Ethyl.caproate"
"1106","Mastic Gum",118,"X4..Methylacetophenone"
"1107","Mastic Gum",118,"Ethyl.tetradecanoate"
"1108","Mastic Gum",118,"Linalyl.Acetate"
"1109","Mentha Oil",119,"X3.Methyl.2.Cyclohexen.1.One"
"1110","Mentha Oil",119,"X1.Octen.3.yl.acetate"
"1111","Mentha Oil",119,"X2.Isopropyl.5.methylcyclohexanone"
"1112","Mentha Oil",119,"d.Piperitone"
"1113","Mentha Oil",119,"X1.Octen.3.Ol"
"1114","Mentha Oil",119,"X....Pulegone"
"1115","Mentha Oil",119,"Ocimene"
"1116","Mentha Oil",119,"cis.3.Hexenyl.isovalerate"
"1117","Mentha Oil",119,"X3.Octanone"
"1118","Mentha Oil",119,"Nonanal"
"1119","Mentha Oil",119,"p.Menthan.2.ol"
"1120","Mentha Oil",119,"X3.Octanol"
